"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.300665249999677,0,3,7,35,0,0,0,5,0.463279780030882
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.456872865546087,0,3,7,35,0,0,0,5,0.635461594024782
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.241577727542835,0,3,7,35,0,0,0,5,0.250473304969479
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.347445501981404,1,3,7,35,0,0,0,5,0.535521429726677
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.663037936635476,1,3,7,35,0,0,0,5,0.912832146826184
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.680404758493329,1,3,7,35,0,0,0,5,0.968610077662901
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0361163210787974,0,3,7,35,0,0,0,5,0.0583449843248866
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.405639277737058,0,3,7,35,0,0,0,5,0.589884484662958
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.117989017562893,0,3,7,35,0,0,0,5,0.146073787115371
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.174921016260432,1,3,7,35,0,0,0,5,0.281125155804479
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.755997858602435,1,3,7,35,0,0,0,5,1.03191775068881
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.394841221961131,1,3,7,35,0,0,0,5,0.497014866308424
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.109778639731776,0,3,7,35,0,0,0,5,0.190924194976619
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.339143563997462,0,3,7,35,0,0,0,5,0.438043871082171
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0222677211237937,0,3,7,35,0,0,0,5,0.027397223021004
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.420786045371625,1,3,7,35,0,0,0,5,0.630694196094281
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.310888178004064,1,3,7,35,0,0,0,5,0.459709249230482
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.406227589190347,1,3,7,35,0,0,0,5,0.538112008686792
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.12424815945577,0,3,7,35,0,0,0,5,0.182900795116019
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.619769875732124,0,3,7,35,0,0,0,5,0.800773843847327
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.127615738554125,0,3,7,35,0,0,0,5,0.124922298083759
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0769536352925567,1,3,7,35,0,0,0,5,0.147421307321607
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.646994312053564,1,3,7,35,0,0,0,5,0.989754740320063
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.503470212099038,1,3,7,35,0,0,0,5,0.615330158804219
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.230764173743612,0,3,7,35,0,0,0,5,0.413953443876448
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.857302085706778,0,3,7,35,0,0,0,5,1.05195829608908
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.194109506847302,0,3,7,35,0,0,0,5,0.193158896999979
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.051013793155223,1,3,7,35,0,0,0,5,0.0954198283957446
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.443868001878115,1,3,7,35,0,0,0,5,0.601948521365401
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.300005808815699,1,3,7,35,0,0,0,5,0.357802699014668
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.213176737647153,0,3,7,35,0,0,0,5,0.376395219729124
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.152450867777457,0,3,7,35,0,0,0,5,0.188855220270082
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0166198048165118,0,3,7,35,0,0,0,5,0.01673617307637
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.183653175308462,1,3,7,35,0,0,0,5,0.308352565694059
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.563554676033046,1,3,7,35,0,0,0,5,0.77883221656729
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.490736893696582,1,3,7,35,0,0,0,5,0.636973207226338
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0424351468417091,0,3,7,35,0,0,0,5,0.0715140047426175
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.578230722306455,0,3,7,35,0,0,0,5,0.849735711820585
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.50168978493415,0,3,7,35,0,0,0,5,0.527740720977899
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.335092825493061,1,3,7,35,0,0,0,5,0.541364528488959
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.461585978513077,1,3,7,35,0,0,0,5,0.675402932427707
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.494556354910413,1,3,7,35,0,0,0,5,0.657006526232208
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.307320181249569,0,3,7,35,0,0,0,5,0.555323336017007
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.506049401591598,0,3,7,35,0,0,0,5,0.646563544348392
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.00930974173747787,0,3,7,35,0,0,0,5,0.00889707599195185
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.116836909232711,1,3,7,35,0,0,0,5,0.213900800126885
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.499937664027027,1,3,7,35,0,0,0,5,0.771593027998472
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.827890511061124,1,3,7,35,0,0,0,5,0.957188373076227
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.13823927119208,0,3,7,35,0,0,0,5,0.20498534118952
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.345617002244645,0,3,7,35,0,0,0,5,0.468709286091313
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.217261068553714,0,3,7,35,0,0,0,5,0.222487332032768
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.440223188076447,1,3,7,35,0,0,0,5,0.703399342056384
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.486078594373855,1,3,7,35,0,0,0,5,0.831660350921215
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.554157950318468,1,3,7,35,0,0,0,5,0.720194338136401
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.044961827769131,0,3,7,35,0,0,0,5,0.0845313230416242
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.566332349650562,0,3,7,35,0,0,0,5,0.832427170056294
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0678203016851288,0,3,7,35,0,0,0,5,0.0845752154691433
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.377679367268555,1,3,7,35,0,0,0,5,0.55502071995351
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.668613076383184,1,3,7,35,0,0,0,5,0.830586021337773
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.498221332534041,1,3,7,35,0,0,0,5,0.7358827082163
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0405858082636474,0,3,7,35,0,0,0,5,0.0770615475215349
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.531325941666741,0,3,7,35,0,0,0,5,0.806776072077194
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.394918299627355,0,3,7,35,0,0,0,5,0.462119522183347
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.20299758775994,1,3,7,35,0,0,0,5,0.349531931826838
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.263966191945654,1,3,7,35,0,0,0,5,0.356941253684696
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.520702113623552,1,3,7,35,0,0,0,5,0.671738086491421
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0478808898150104,0,3,7,35,0,0,0,5,0.0751277700377487
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.269152545095462,0,3,7,35,0,0,0,5,0.322987750105082
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.097312420697114,0,3,7,35,0,0,0,5,0.0972065854425715
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.318408914803279,1,3,7,35,0,0,0,5,0.462857421916118
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.486601988595622,1,3,7,35,0,0,0,5,0.661412342889732
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.439018083664272,1,3,7,35,0,0,0,5,0.629551036602608
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.020200930702956,0,3,7,35,0,0,0,5,0.0342999439669466
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.474016929623156,0,3,7,35,0,0,0,5,0.536536098030489
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.17572742023459,0,3,7,35,0,0,0,5,0.208946038062247
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.273986253163831,1,3,7,35,0,0,0,5,0.433092698563836
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.400389327755938,1,3,7,35,0,0,0,5,0.678942268103784
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.430363565174759,1,3,7,35,0,0,0,5,0.537361013176958
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.168717010334864,0,3,7,35,0,0,0,5,0.321141908482797
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.185412207264354,0,3,7,35,0,0,0,5,0.251282204048872
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.183917333982393,0,3,7,35,0,0,0,5,0.174532167606895
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0463300060599335,1,3,7,35,0,0,0,5,0.0922638616809397
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.456882914623872,1,3,7,35,0,0,0,5,0.709063725606152
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.692695616263616,1,3,7,35,0,0,0,5,0.878805005053313
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.240414145953396,0,3,7,35,0,0,0,5,0.437088826318178
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.634912856945901,0,3,7,35,0,0,0,5,0.737247277555376
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.268233173604668,0,3,7,35,0,0,0,5,0.282740677567812
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.289226184883323,1,3,7,35,0,0,0,5,0.448771411290683
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.509385958900999,1,3,7,35,0,0,0,5,0.742393586152499
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.61092467652477,1,3,7,35,0,0,0,5,0.781206616530151
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.493565878663802,0,3,7,35,0,0,0,5,0.694937132630339
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.577269133858495,0,3,7,35,0,0,0,5,0.751657513472512
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.160781754102667,0,3,7,35,0,0,0,5,0.157767110672885
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0490368629406576,1,3,7,35,0,0,0,5,0.0851224591279716
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.418321049148317,1,3,7,35,0,0,0,5,0.619305567538706
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.226587679698448,1,3,7,35,0,0,0,5,0.283470147432785
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.154676815538484,0,3,7,35,0,0,0,5,0.297412955334144
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.719651960551034,0,3,7,35,0,0,0,5,0.983900559685384
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.118771372413759,0,3,7,35,0,0,0,5,0.143704502918598
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.103439114316846,1,3,7,35,0,0,0,5,0.166979114935536
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.328252690473721,1,3,7,35,0,0,0,5,0.412946305394339
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.596444975545272,1,3,7,35,0,0,0,5,0.66020630746025
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0911794294478589,0,3,7,35,0,0,0,5,0.149943814036481
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.525573411538722,0,3,7,35,0,0,0,5,0.81816327689321
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.28293274549296,0,3,7,35,0,0,0,5,0.307813050149388
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.159395118129448,1,3,7,35,0,0,0,5,0.236922536399379
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.301581684019582,1,3,7,35,0,0,0,5,0.410469249774485
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.75003464122822,1,3,7,35,0,0,0,5,0.945264812500696
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.343750586792657,0,3,7,35,0,0,0,5,0.547560576645524
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.566266671863597,0,3,7,35,0,0,0,5,0.713171632690257
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.169168781203847,0,3,7,35,0,0,0,5,0.146128384698902
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0116824894123551,1,3,7,35,0,0,0,5,0.0194744291114514
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.248556423108191,1,3,7,35,0,0,0,5,0.345500451618949
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.452664849241938,1,3,7,35,0,0,0,5,0.580959364015573
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.215471516260589,0,3,7,35,0,0,0,5,0.397553409194737
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.429358409206393,0,3,7,35,0,0,0,5,0.62710606877713
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0260621246019119,0,3,7,35,0,0,0,5,0.025640173541276
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.10545479699563,1,3,7,35,0,0,0,5,0.152450155814428
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.516047656169321,1,3,7,35,0,0,0,5,0.708438666831779
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.408989134460533,1,3,7,35,0,0,0,5,0.492043044315878
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.138485296375967,0,3,7,35,0,0,0,5,0.219450462930875
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.907548050702468,0,3,7,35,0,0,0,5,1.23614811510151
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.149968664225684,0,3,7,35,0,0,0,5,0.122638463791805
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0814322009597514,1,3,7,35,0,0,0,5,0.136328332792089
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.450274654267313,1,3,7,35,0,0,0,5,0.703295740828187
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.856852646347357,1,3,7,35,0,0,0,5,1.01203059097974
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.11974111120199,0,3,7,35,0,0,0,5,0.210250473898281
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.526312014349501,0,3,7,35,0,0,0,5,0.845881461888632
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0792941568943236,0,3,7,35,0,0,0,5,0.0962023343907031
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.113454184211799,1,3,7,35,0,0,0,5,0.221577104239745
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.506272857350416,1,3,7,35,0,0,0,5,0.768290340043439
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.525022316678949,1,3,7,35,0,0,0,5,0.575530349130607
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.120400530577856,0,3,7,35,0,0,0,5,0.201328936153265
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.956653347573968,0,3,7,35,0,0,0,5,1.07143757520451
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.00319095307784733,0,3,7,35,0,0,0,5,0.00303973279289621
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.108356502911299,1,3,7,35,0,0,0,5,0.164406884236556
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.228351576820303,1,3,7,35,0,0,0,5,0.274989862492047
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.471340030821486,1,3,7,35,0,0,0,5,0.598540903472051
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.0108766479397222,0,3,7,35,0,0,0,5,0.0144981052433079
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.436721319426602,0,3,7,35,0,0,0,5,0.711816890460873
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.0258358694608917,0,3,7,35,0,0,0,5,0.0274484317109271
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.192907220593223,1,3,7,35,0,0,0,5,0.342100682205315
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.451095767142256,1,3,7,35,0,0,0,5,0.539450512720664
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.532025375696491,1,3,7,35,0,0,0,5,0.64673719257288
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.134230517464898,0,3,7,35,0,0,0,5,0.225356796173464
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.294228722771849,0,3,7,35,0,0,0,5,0.467545442420414
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Rain","C","all","all",0.189624839760037,0,3,7,35,0,0,0,5,0.19728447523198
"Lavandula stoechas","Sanchez Mejia in prep",NA,"Plants","Europe","Temperature","C","all","all",0.303037469002035,1,3,7,35,0,0,0,5,0.490812196047199
